provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;5;2;6;28005002_6_48;2022;9;1;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.8;V;0.8;V;0.7;V;0.7;V;0.7;V;0.7;V;;N;;N;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;0.8;V;0.8;V;0.7;V;0.7;V;0.7;V
28;5;2;7;28005002_7_8;2022;9;1;1;V;1;V;1;V;1;V;2;V;2;V;11;V;3;V;2;V;3;V;2;V;;N;;N;;N;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V
28;5;2;8;28005002_8_8;2022;9;1;38;V;29;V;27;V;21;V;31;V;38;V;54;V;18;V;13;V;17;V;16;V;;N;;N;;N;8;V;8;V;8;V;11;V;16;V;30;V;24;V;15;V;8;V;8;V
28;5;2;9;28005002_9_49;2022;9;1;7;V;6;V;6;V;7;V;8;V;7;V;7;V;9;V;13;V;14;V;14;V;14;V;14;V;14;V;14;V;10;V;7;V;3;V;1;V;1;V;1;V;3;V;8;V;8;V
28;5;2;10;28005002_10_49;2022;9;1;21;V;26;V;23;V;19;V;18;V;19;V;19;V;22;V;21;V;20;V;27;V;28;V;28;V;28;V;24;V;18;V;21;V;21;V;22;V;22;V;23;V;20;V;15;V;11;V
28;5;2;12;28005002_12_8;2022;9;1;40;V;31;V;29;V;23;V;34;V;41;V;71;V;23;V;16;V;22;V;19;V;;N;;N;;N;10;V;10;V;10;V;14;V;18;V;33;V;27;V;17;V;10;V;10;V
28;5;2;14;28005002_14_6;2022;9;1;51;V;51;V;49;V;65;V;60;V;48;V;30;V;75;V;90;V;98;V;116;V;;N;127;V;123;V;131;V;127;V;121;V;113;V;98;V;79;V;85;V;85;V;92;V;87;V
28;58;4;7;28058004_7_8;2022;9;1;2;V;1;V;1;V;1;V;3;V;;N;;N;;N;16;V;8;V;2;V;2;V;2;V;3;V;2;V;2;V;3;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V
28;58;4;8;28058004_8_8;2022;9;1;13;V;8;V;7;V;15;V;43;V;;N;;N;;N;56;V;27;V;8;V;8;V;7;V;8;V;7;V;8;V;13;V;14;V;12;V;14;V;11;V;7;V;6;V;5;V
28;58;4;10;28058004_10_49;2022;9;1;15;V;11;V;8;V;7;V;10;V;;N;41;V;39;V;30;V;24;V;17;V;15;V;11;V;6;V;5;V;6;V;7;V;9;V;12;V;8;V;9;V;13;V;20;V;15;V
28;58;4;12;28058004_12_8;2022;9;1;17;V;10;V;9;V;17;V;48;V;;N;;N;;N;81;V;39;V;11;V;11;V;10;V;12;V;10;V;10;V;18;V;17;V;15;V;16;V;15;V;9;V;8;V;7;V
28;58;4;14;28058004_14_6;2022;9;1;87;V;91;V;92;V;80;V;45;V;;N;19;V;55;V;55;V;90;V;103;V;108;V;97;V;94;V;94;V;96;V;90;V;91;V;90;V;85;V;83;V;83;V;80;V;77;V
28;58;4;20;28058004_20_59;2022;9;1;0.9;V;0.7;V;0.7;V;2.3;V;5.5;V;;N;8.2;V;8;V;5.9;V;8.8;V;5.5;V;2.5;V;1.8;V;1.1;V;1.6;V;2.1;V;2.8;V;1.4;V;1.1;V;1.1;V;1.4;V;1.8;V;1.6;V;1.5;V
28;58;4;30;28058004_30_59;2022;9;1;0.1;V;0.1;V;0.1;V;0.4;V;0.8;V;;N;0.5;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;42;28058004_42_2;2022;9;1;1.1;V;1.1;V;1.1;V;1.2;V;1.3;V;;N;1.6;V;1.4;V;1.4;V;1.2;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V
28;58;4;44;28058004_44_2;2022;9;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;;N;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;431;28058004_431_59;2022;9;1;0.4;V;0.4;V;0.3;V;1.5;V;3.6;V;;N;6.4;V;6.5;V;3.6;V;4;V;2.2;V;2.7;V;1.1;V;0.4;V;0.6;V;1.2;V;1.6;V;1.2;V;0.6;V;0.6;V;0.7;V;0.7;V;0.6;V;0.6;V
28;6;4;7;28006004_7_8;2022;9;1;1;V;1;V;1;V;1;V;2;V;2;V;18;V;5;V;5;V;3;V;4;V;5;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V
28;6;4;8;28006004_8_8;2022;9;1;22;V;22;V;8;V;10;V;18;V;37;V;64;V;30;V;24;V;15;V;22;V;29;V;13;V;7;V;6;V;8;V;7;V;8;V;10;V;19;V;23;V;27;V;21;V;17;V
28;6;4;10;28006004_10_49;2022;9;1;16;V;16;V;16;V;11;V;11;V;13;V;18;V;24;V;21;V;20;V;18;V;16;V;16;V;11;V;5;V;3;V;7;V;6;V;6;V;12;V;15;V;13;V;14;V;15;V
28;6;4;12;28006004_12_8;2022;9;1;24;V;24;V;10;V;12;V;21;V;41;V;91;V;38;V;31;V;20;V;28;V;36;V;16;V;10;V;8;V;11;V;10;V;10;V;12;V;21;V;25;V;29;V;23;V;20;V
28;6;4;14;28006004_14_6;2022;9;1;65;V;59;V;89;V;83;V;79;V;49;V;30;V;65;V;73;V;93;V;98;V;109;V;123;V;104;V;102;V;102;V;99;V;96;V;94;V;84;V;75;V;66;V;70;V;76;V
28;6;4;20;28006004_20_59;2022;9;1;3.7;V;6;V;3.7;V;1.1;V;1.3;V;2.3;V;4.6;V;3.4;V;2.6;V;1.4;V;1.5;V;1.9;V;2.2;V;1.4;V;1.2;V;1.1;V;1.3;V;1.1;V;1.2;V;1.1;V;1.2;V;1.1;V;1.1;V;1.2;V
28;6;4;30;28006004_30_59;2022;9;1;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.5;V;0.4;V;0.4;V;0.2;V;0.2;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V
28;6;4;42;28006004_42_2;2022;9;1;1.4;V;1.4;V;1.3;V;1.4;V;1.4;V;1.6;V;1.5;V;1.4;V;1.4;V;1.3;V;1.3;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V
28;6;4;44;28006004_44_2;2022;9;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;6;4;431;28006004_431_59;2022;9;1;1.6;V;2.5;V;1.4;V;0.2;V;0.3;V;0.6;V;2.8;V;1.9;V;1.7;V;1.1;V;0.7;V;0.8;V;0.7;V;0.2;V;0.1;V;0.1;V;2.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;65;14;7;28065014_7_8;2022;9;1;1;V;1;V;1;V;1;V;4;V;17;V;33;V;41;V;22;V;18;V;3;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;65;14;8;28065014_8_8;2022;9;1;15;V;12;V;17;V;50;V;67;V;73;V;75;V;81;V;75;V;68;V;19;V;7;V;6;V;5;V;6;V;10;V;16;V;15;V;17;V;17;V;16;V;12;V;8;V;7;V
28;65;14;9;28065014_9_49;2022;9;1;3;V;5;V;5;V;9;V;18;V;18;V;18;V;22;V;14;V;13;V;9;V;4;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;5;V;8;V;7;V;8;V;6;V
28;65;14;10;28065014_10_49;2022;9;1;15;V;13;V;10;V;11;V;16;V;29;V;39;V;52;V;51;V;43;V;38;V;31;V;21;V;15;V;9;V;7;V;6;V;6;V;7;V;10;V;11;V;14;V;15;V;15;V
28;65;14;12;28065014_12_8;2022;9;1;17;V;14;V;19;V;52;V;72;V;98;V;125;V;144;V;109;V;95;V;24;V;9;V;9;V;7;V;8;V;13;V;21;V;18;V;19;V;19;V;19;V;14;V;10;V;9;V
28;65;14;14;28065014_14_6;2022;9;1;81;V;83;V;73;V;30;V;7;V;3;V;8;V;18;V;42;V;54;V;98;V;112;V;102;V;96;V;95;V;93;V;86;V;87;V;85;V;81;V;81;V;78;V;79;V;74;V
28;67;1;7;28067001_7_8;2022;9;1;1;V;1;V;1;V;1;V;1;V;3;V;5;V;12;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;67;1;8;28067001_8_8;2022;9;1;5;V;6;V;5;V;4;V;9;V;27;V;23;V;38;V;11;V;6;V;5;V;4;V;4;V;4;V;3;V;4;V;3;V;4;V;3;V;7;V;8;V;6;V;6;V;4;V
28;67;1;10;28067001_10_49;2022;9;1;16;V;18;V;12;V;8;V;8;V;13;V;14;V;37;V;33;V;13;V;7;V;6;V;3;V;4;V;4;V;8;V;10;V;7;V;5;V;3;V;9;V;8;V;9;V;5;V
28;67;1;12;28067001_12_8;2022;9;1;7;V;8;V;7;V;6;V;11;V;32;V;31;V;56;V;16;V;9;V;7;V;6;V;6;V;6;V;5;V;6;V;5;V;6;V;5;V;9;V;11;V;8;V;8;V;6;V
28;67;1;14;28067001_14_6;2022;9;1;92;V;77;V;78;V;82;V;65;V;48;V;51;V;45;V;99;V;120;V;128;V;132;V;135;V;138;V;125;V;116;V;114;V;105;V;105;V;103;V;95;V;83;V;77;V;82;V
28;7;4;7;28007004_7_8;2022;9;1;3;V;3;V;3;V;3;V;3;V;5;V;30;V;17;V;13;V;9;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;7;4;8;28007004_8_8;2022;9;1;8;V;8;V;7;V;15;V;21;V;45;V;80;V;57;V;46;V;32;V;7;V;3;V;2;V;1;V;1;V;2;V;4;V;7;V;13;V;15;V;12;V;7;V;8;V;6;V
28;7;4;9;28007004_9_49;2022;9;1;6;V;3;V;4;V;5;V;6;V;7;V;8;V;12;V;15;V;16;V;15;V;10;V;5;V;3;V;1;V;2;V;1;V;1;V;3;V;2;V;3;V;4;V;6;V;6;V
28;7;4;12;28007004_12_8;2022;9;1;13;V;13;V;12;V;20;V;26;V;53;V;126;V;82;V;66;V;45;V;13;V;8;V;7;V;6;V;6;V;7;V;9;V;12;V;17;V;19;V;17;V;12;V;13;V;11;V
28;7;4;14;28007004_14_6;2022;9;1;93;V;89;V;92;V;81;V;67;V;35;V;10;V;44;V;63;V;87;V;115;V;121;V;107;V;102;V;101;V;102;V;99;V;98;V;92;V;87;V;88;V;87;V;80;V;78;V
28;74;7;7;28074007_7_8;2022;9;1;1;V;1;V;1;V;2;V;13;V;21;V;75;V;38;V;22;V;15;V;4;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;1;V;1;V;2;V
28;74;7;8;28074007_8_8;2022;9;1;21;V;12;V;19;V;34;V;65;V;72;V;86;V;83;V;87;V;69;V;20;V;10;V;9;V;7;V;7;V;10;V;13;V;15;V;17;V;18;V;16;V;12;V;9;V;8;V
28;74;7;9;28074007_9_49;2022;9;1;9;V;9;V;8;V;8;V;7;V;9;V;13;V;16;V;16;V;15;V;14;V;12;V;8;V;6;V;5;V;4;V;3;V;4;V;4;V;4;V;5;V;6;V;7;V;7;V
28;74;7;10;28074007_10_49;2022;9;1;18;V;17;V;14;V;13;V;15;V;21;V;28;V;39;V;40;V;40;V;38;V;29;V;22;V;18;V;15;V;11;V;8;V;9;V;11;V;12;V;12;V;13;V;14;V;16;V
28;74;7;12;28074007_12_8;2022;9;1;23;V;14;V;21;V;37;V;84;V;103;V;200;V;140;V;120;V;92;V;26;V;13;V;12;V;10;V;10;V;13;V;16;V;18;V;19;V;20;V;19;V;14;V;11;V;11;V
28;74;7;14;28074007_14_6;2022;9;1;71;V;83;V;72;V;55;V;18;V;7;V;5;V;23;V;52;V;71;V;106;V;114;V;104;V;98;V;99;V;100;V;96;V;93;V;90;V;86;V;83;V;82;V;80;V;78;V
28;80;3;7;28080003_7_8;2022;9;1;1;V;1;V;1;V;1;V;1;V;3;V;8;V;4;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;80;3;8;28080003_8_8;2022;9;1;10;V;12;V;14;V;10;V;11;V;36;V;55;V;27;V;17;V;11;V;12;V;9;V;3;V;3;V;3;V;3;V;4;V;6;V;9;V;13;V;19;V;9;V;8;V;7;V
28;80;3;10;28080003_10_49;2022;9;1;25;V;17;V;12;V;11;V;12;V;14;V;17;V;16;V;14;V;14;V;12;V;12;V;8;V;5;V;3;V;4;V;3;V;5;V;8;V;9;V;11;V;12;V;15;V;15;V
28;80;3;12;28080003_12_8;2022;9;1;12;V;14;V;16;V;12;V;13;V;41;V;67;V;33;V;22;V;14;V;15;V;11;V;5;V;5;V;5;V;5;V;6;V;8;V;11;V;15;V;21;V;11;V;10;V;9;V
28;80;3;14;28080003_14_6;2022;9;1;98;V;91;V;88;V;97;V;95;V;66;V;44;V;84;V;94;V;110;V;120;V;129;V;104;V;102;V;104;V;102;V;104;V;106;V;101;V;93;V;80;V;91;V;86;V;80;V
28;9;1;7;28009001_7_8;2022;9;1;1;V;1;V;1;V;1;V;2;V;3;V;2;V;2;V;1;V;2;V;2;V;4;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;9;1;8;28009001_8_8;2022;9;1;2;V;3;V;2;V;2;V;6;V;19;V;14;V;9;V;6;V;7;V;8;V;23;V;32;V;10;V;5;V;6;V;7;V;9;V;13;V;16;V;15;V;20;V;18;V;21;V
28;9;1;9;28009001_9_49;2022;9;1;10;V;8;V;9;V;8;V;9;V;9;V;13;V;16;V;15;V;39;V;55;V;38;V;25;V;18;V;11;V;7;V;4;V;5;V;8;V;13;V;14;V;13;V;13;V;13;V
28;9;1;12;28009001_12_8;2022;9;1;4;V;5;V;4;V;4;V;10;V;23;V;18;V;12;V;8;V;9;V;10;V;29;V;39;V;12;V;7;V;8;V;9;V;11;V;15;V;18;V;17;V;22;V;20;V;23;V
28;9;1;14;28009001_14_6;2022;9;1;117;V;105;V;106;V;98;V;96;V;76;V;77;V;85;V;94;V;106;V;120;V;120;V;121;V;137;V;124;V;118;V;115;V;106;V;95;V;91;V;89;V;73;V;76;V;68;V
28;92;5;1;28092005_1_38;2022;9;1;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;92;5;6;28092005_6_48;2022;9;1;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.9;V;0.8;V;0.7;V;0.6;V;0.6;V;0.5;V;0.6;V;0.5;V;0.5;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.6;V
28;92;5;7;28092005_7_8;2022;9;1;1;V;1;V;1;V;1;V;1;V;4;V;17;V;17;V;8;V;5;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;92;5;8;28092005_8_8;2022;9;1;8;V;8;V;11;V;17;V;44;V;65;V;73;V;65;V;44;V;26;V;10;V;6;V;3;V;3;V;4;V;4;V;5;V;7;V;10;V;12;V;7;V;9;V;9;V;7;V
28;92;5;10;28092005_10_49;2022;9;1;24;V;18;V;15;V;13;V;14;V;16;V;34;V;37;V;27;V;28;V;19;V;13;V;6;V;6;V;3;V;9;V;5;V;8;V;9;V;13;V;12;V;19;V;20;V;18;V
28;92;5;12;28092005_12_8;2022;9;1;10;V;10;V;13;V;19;V;47;V;72;V;99;V;91;V;56;V;34;V;13;V;8;V;5;V;5;V;6;V;6;V;7;V;9;V;12;V;14;V;9;V;11;V;11;V;9;V
28;92;5;14;28092005_14_6;2022;9;1;79;V;80;V;73;V;58;V;36;V;14;V;15;V;33;V;59;V;86;V;104;V;104;V;96;V;92;V;92;V;93;V;91;V;91;V;87;V;82;V;84;V;76;V;71;V;68;V
28;102;1;1;28102001_1_38;2022;9;2;3;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V
28;102;1;6;28102001_6_48;2022;9;2;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;102;1;7;28102001_7_8;2022;9;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2022;9;2;5;V;9;V;7;V;5;V;5;V;6;V;5;V;6;V;6;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;3;V;4;V;5;V;8;V;10;V;9;V;8;V;6;V
28;102;1;10;28102001_10_49;2022;9;2;10;V;7;V;11;V;10;V;11;V;13;V;10;V;7;V;8;V;12;V;9;V;9;V;15;V;12;V;10;V;7;V;6;V;10;V;15;V;14;V;6;V;7;V;9;V;8;V
28;102;1;12;28102001_12_8;2022;9;2;7;V;11;V;9;V;7;V;7;V;8;V;7;V;8;V;8;V;6;V;6;V;6;V;6;V;5;V;6;V;5;V;5;V;6;V;7;V;10;V;12;V;11;V;10;V;8;V
28;102;1;14;28102001_14_6;2022;9;2;85;V;71;V;70;V;69;V;63;V;58;V;59;V;57;V;73;V;87;V;96;V;99;V;101;V;103;V;106;V;104;V;101;V;98;V;92;V;85;V;79;V;81;V;82;V;81;V
28;120;1;7;28120001_7_8;2022;9;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2022;9;2;3;V;2;V;3;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;3;V;3;V;3;V
28;120;1;9;28120001_9_49;2022;9;2;2;V;4;V;3;V;3;V;5;V;6;V;6;V;5;V;7;V;7;V;7;V;6;V;3;V;1;V;2;V;2;V;5;V;3;V;2;V;4;V;3;V;5;V;3;V;4;V
28;120;1;10;28120001_10_49;2022;9;2;5;V;6;V;5;V;6;V;6;V;5;V;7;V;7;V;9;V;9;V;9;V;8;V;8;V;7;V;6;V;6;V;6;V;5;V;5;V;5;V;6;V;6;V;5;V;5;V
28;120;1;12;28120001_12_8;2022;9;2;5;V;4;V;5;V;5;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V
28;120;1;14;28120001_14_6;2022;9;2;101;V;94;V;86;V;83;V;100;V;101;V;98;V;96;V;99;V;102;V;103;V;107;V;106;V;107;V;105;V;105;V;106;V;104;V;100;V;100;V;99;V;98;V;96;V;94;V
28;123;2;7;28123002_7_8;2022;9;2;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;2;V;;N;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;123;2;8;28123002_8_8;2022;9;2;14;V;13;V;15;V;13;V;24;V;28;V;20;V;15;V;19;V;7;V;;N;7;V;8;V;8;V;10;V;15;V;13;V;15;V;21;V;27;V;19;V;13;V;14;V;17;V
28;123;2;10;28123002_10_49;2022;9;2;17;V;14;V;20;V;29;V;28;V;23;V;22;V;26;V;;N;;N;14;V;17;V;16;V;14;V;13;V;19;V;23;V;21;V;18;V;14;V;24;V;19;V;12;V;12;V
28;123;2;12;28123002_12_8;2022;9;2;16;V;15;V;17;V;15;V;26;V;30;V;23;V;20;V;27;V;10;V;;N;;N;10;V;10;V;12;V;18;V;15;V;17;V;23;V;29;V;21;V;15;V;16;V;19;V
28;123;2;14;28123002_14_6;2022;9;2;63;V;61;V;52;V;48;V;34;V;27;V;34;V;45;V;;N;;N;81;V;87;V;91;V;94;V;93;V;90;V;89;V;81;V;71;V;61;V;68;V;72;V;67;V;60;V
28;13;2;7;28013002_7_8;2022;9;2;1;V;1;V;1;V;1;V;2;V;2;V;4;V;4;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V
28;13;2;8;28013002_8_8;2022;9;2;5;V;5;V;3;V;5;V;8;V;13;V;20;V;16;V;9;V;7;V;5;V;6;V;6;V;6;V;5;V;5;V;8;V;9;V;15;V;21;V;18;V;15;V;12;V;9;V
28;13;2;10;28013002_10_49;2022;9;2;15;V;17;V;17;V;16;V;15;V;16;V;20;V;19;V;22;V;18;V;16;V;12;V;5;V;4;V;4;V;4;V;9;V;12;V;22;V;20;V;22;V;21;V;22;V;22;V
28;13;2;12;28013002_12_8;2022;9;2;7;V;7;V;5;V;7;V;11;V;16;V;25;V;23;V;13;V;10;V;8;V;10;V;9;V;9;V;8;V;8;V;11;V;12;V;18;V;24;V;21;V;17;V;14;V;11;V
28;13;2;14;28013002_14_6;2022;9;2;76;V;64;V;62;V;57;V;54;V;49;V;41;V;50;V;65;V;74;V;80;V;87;V;93;V;99;V;100;V;97;V;91;V;88;V;77;V;66;V;65;V;64;V;63;V;63;V
28;133;2;7;28133002_7_8;2022;9;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2022;9;2;1;V;1;V;2;V;2;V;1;V;2;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;3;V;3;V;2;V;2;V;3;V;3;V;3;V
28;133;2;10;28133002_10_49;2022;9;2;11;V;11;V;12;V;12;V;10;V;10;V;10;V;12;V;16;V;16;V;14;V;9;V;9;V;6;V;6;V;7;V;7;V;9;V;11;V;12;V;12;V;10;V;9;V;7;V
28;133;2;12;28133002_12_8;2022;9;2;3;V;3;V;4;V;4;V;3;V;4;V;5;V;5;V;4;V;5;V;4;V;5;V;4;V;3;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;5;V;5;V;5;V
28;133;2;14;28133002_14_6;2022;9;2;87;V;84;V;78;V;72;V;66;V;59;V;58;V;61;V;75;V;80;V;85;V;87;V;93;V;95;V;94;V;95;V;97;V;100;V;101;V;97;V;93;V;88;V;82;V;81;V
28;14;2;7;28014002_7_8;2022;9;2;5;V;7;V;8;V;8;V;9;V;10;V;11;V;11;V;8;V;6;V;5;V;4;V;4;V;3;V;3;V;3;V;3;V;2;V;3;V;5;V;6;V;5;V;5;V;6;V
28;14;2;8;28014002_8_8;2022;9;2;6;V;6;V;8;V;9;V;12;V;23;V;17;V;13;V;10;V;8;V;8;V;7;V;7;V;7;V;7;V;7;V;9;V;8;V;13;V;14;V;12;V;10;V;9;V;9;V
28;14;2;10;28014002_10_49;2022;9;2;21;V;19;V;17;V;15;V;19;V;19;V;23;V;21;V;20;V;15;V;12;V;11;V;11;V;8;V;8;V;9;V;9;V;7;V;14;V;13;V;15;V;16;V;16;V;16;V
28;14;2;12;28014002_12_8;2022;9;2;15;V;16;V;19;V;21;V;25;V;39;V;35;V;30;V;22;V;16;V;15;V;13;V;13;V;12;V;12;V;12;V;14;V;11;V;18;V;21;V;21;V;18;V;17;V;18;V
28;14;2;14;28014002_14_6;2022;9;2;75;V;72;V;66;V;56;V;48;V;31;V;46;V;56;V;68;V;75;V;78;V;82;V;88;V;93;V;89;V;86;V;91;V;87;V;80;V;77;V;79;V;83;V;82;V;76;V
28;14;2;14;28014002_14_8;2022;9;2;71;V;63;V;57;V;52;V;42;V;30;V;35;V;46;V;63;V;75;V;80;V;86;V;89;V;94;V;93;V;90;V;87;V;86;V;76;V;71;V;71;V;72;V;73;V;69;V
28;148;4;7;28148004_7_8;2022;9;2;1;V;1;V;1;V;1;V;2;V;15;V;17;V;9;V;9;V;8;V;3;V;3;V;3;V;3;V;3;V;4;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;148;4;8;28148004_8_8;2022;9;2;10;V;10;V;21;V;16;V;27;V;58;V;64;V;34;V;27;V;28;V;12;V;12;V;11;V;12;V;12;V;18;V;15;V;15;V;20;V;21;V;20;V;14;V;15;V;13;V
28;148;4;9;28148004_9_49;2022;9;2;7;V;10;V;7;V;9;V;5;V;6;V;20;V;24;V;12;V;6;V;3;V;4;V;6;V;5;V;4;V;5;V;4;V;5;V;4;V;4;V;5;V;7;V;7;V;7;V
28;148;4;10;28148004_10_49;2022;9;2;22;V;23;V;22;V;20;V;19;V;19;V;26;V;31;V;31;V;30;V;29;V;29;V;30;V;24;V;18;V;18;V;15;V;14;V;12;V;12;V;12;V;12;V;12;V;15;V
28;148;4;12;28148004_12_8;2022;9;2;12;V;12;V;23;V;18;V;30;V;82;V;89;V;48;V;40;V;41;V;18;V;17;V;16;V;17;V;17;V;23;V;18;V;18;V;22;V;23;V;24;V;16;V;17;V;15;V
28;148;4;14;28148004_14_6;2022;9;2;61;V;44;V;35;V;43;V;30;V;6;V;23;V;41;V;54;V;66;V;91;V;94;V;99;V;98;V;99;V;93;V;96;V;88;V;80;V;76;V;72;V;77;V;72;V;72;V
28;16;1;1;28016001_1_38;2022;9;2;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V
28;16;1;6;28016001_6_48;2022;9;2;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V
28;16;1;7;28016001_7_8;2022;9;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2022;9;2;3;V;3;V;3;V;3;V;4;V;4;V;5;V;3;V;3;V;4;V;5;V;4;V;5;V;5;V;4;V;5;V;4;V;4;V;3;V;4;V;3;V;3;V;3;V;3;V
